"cpg_grouping","tile_methode","model_id","dataset","model","organ","rsq_threshold","filter","epse","mae","r_squared_value"
"Tile","whole_genome_tile_clock",612,"Validation","Elastic_net","Brain","r2_0.1","nofilter",50,7.17418239612357,0.589601794293692
"Tile","whole_genome_tile_clock",613,"Train","Elastic_net","Brain","r2_0.2","min10",1000,0.158014968792529,0.99979424385797
"Tile","whole_genome_tile_clock",613,"Validation","Elastic_net","Brain","r2_0.2","min10",1000,1.90589883504107,0.882350469667974
"Tile","whole_genome_tile_clock",614,"Train","Elastic_net","Brain","r2_0.2","min20",1000,0.414364289895498,0.998669467198379
"Tile","whole_genome_tile_clock",614,"Validation","Elastic_net","Brain","r2_0.2","min20",1000,3.1251730644879,0.862983146251878
"Tile","whole_genome_tile_clock",615,"Train","Elastic_net","Brain","r2_0.2","min5",1000,0.165598411321027,0.999795716593925
"Tile","whole_genome_tile_clock",615,"Validation","Elastic_net","Brain","r2_0.2","min5",1000,1.66513824901617,0.861744893982814
"Tile","whole_genome_tile_clock",616,"Train","Elastic_net","Brain","r2_0.2","nofilter",1000,0.169615751038404,0.999771755511739
"Tile","whole_genome_tile_clock",616,"Validation","Elastic_net","Brain","r2_0.2","nofilter",1000,3.19829693559043,0.873715424843854
"Tile","whole_genome_tile_clock",617,"Train","Elastic_net","Brain","r2_0.2","min10",100,0.155361708796349,0.999793973156218
"Tile","whole_genome_tile_clock",617,"Validation","Elastic_net","Brain","r2_0.2","min10",100,2.51408368366864,0.940627979426704
"Tile","whole_genome_tile_clock",618,"Train","Elastic_net","Brain","r2_0.2","min20",100,0.16196721445921,0.999761907335872
"Tile","whole_genome_tile_clock",618,"Validation","Elastic_net","Brain","r2_0.2","min20",100,2.81658455556949,0.901261657922304
"Tile","whole_genome_tile_clock",619,"Train","Elastic_net","Brain","r2_0.2","min5",100,0.166761635769276,0.999814384351671
"Tile","whole_genome_tile_clock",619,"Validation","Elastic_net","Brain","r2_0.2","min5",100,2.7225888888032,0.92884519767076
"Tile","whole_genome_tile_clock",620,"Train","Elastic_net","Brain","r2_0.2","nofilter",100,0.161007752560693,0.999862699401827
"Tile","whole_genome_tile_clock",620,"Validation","Elastic_net","Brain","r2_0.2","nofilter",100,2.28238698131435,0.900707496085527
"Tile","whole_genome_tile_clock",621,"Train","Elastic_net","Brain","r2_0.2","min10",2000,0.169261456334317,0.999782172545571
"Tile","whole_genome_tile_clock",621,"Validation","Elastic_net","Brain","r2_0.2","min10",2000,3.08188626337749,0.808281557040505
"Tile","whole_genome_tile_clock",622,"Train","Elastic_net","Brain","r2_0.2","min20",2000,1.11150713129443,0.988580760965065
"Tile","whole_genome_tile_clock",622,"Validation","Elastic_net","Brain","r2_0.2","min20",2000,3.07740059317262,0.780342248018452
"Tile","whole_genome_tile_clock",623,"Train","Elastic_net","Brain","r2_0.2","min5",2000,0.168561174464213,0.999808634676405
"Tile","whole_genome_tile_clock",623,"Validation","Elastic_net","Brain","r2_0.2","min5",2000,3.33601423232377,0.929277550026615
"Tile","whole_genome_tile_clock",624,"Train","Elastic_net","Brain","r2_0.2","nofilter",2000,0.168435077198772,0.999799826705732
"Tile","whole_genome_tile_clock",624,"Validation","Elastic_net","Brain","r2_0.2","nofilter",2000,2.90049253780244,0.832525763579548
"Tile","whole_genome_tile_clock",625,"Train","Elastic_net","Brain","r2_0.2","min10",25000,1.84472289871689,0.961154117602612
"Tile","whole_genome_tile_clock",625,"Validation","Elastic_net","Brain","r2_0.2","min10",25000,3.42366392186284,0.735199568819679
"Tile","whole_genome_tile_clock",626,"Train","Elastic_net","Brain","r2_0.2","min20",25000,3.4386127900301,0.84116471652425
"Tile","whole_genome_tile_clock",626,"Validation","Elastic_net","Brain","r2_0.2","min20",25000,3.06238638314637,0.89822798702692
"Tile","whole_genome_tile_clock",627,"Train","Elastic_net","Brain","r2_0.2","min5",25000,0.703390710216252,0.992664482015853
"Tile","whole_genome_tile_clock",627,"Validation","Elastic_net","Brain","r2_0.2","min5",25000,3.9335612615513,0.838801668479942
"Tile","whole_genome_tile_clock",628,"Train","Elastic_net","Brain","r2_0.2","nofilter",25000,0.703390710216252,0.992664482015853
"Tile","whole_genome_tile_clock",628,"Validation","Elastic_net","Brain","r2_0.2","nofilter",25000,3.9335612615513,0.838801668479942
"Tile","whole_genome_tile_clock",629,"Train","Elastic_net","Brain","r2_0.2","min10",5000,0.548788151126531,0.996844782196355
"Tile","whole_genome_tile_clock",629,"Validation","Elastic_net","Brain","r2_0.2","min10",5000,2.6712205224086,0.844802533933741
"Tile","whole_genome_tile_clock",630,"Train","Elastic_net","Brain","r2_0.2","min20",5000,1.74605213658751,0.962478436750351
"Tile","whole_genome_tile_clock",630,"Validation","Elastic_net","Brain","r2_0.2","min20",5000,3.83874656077905,0.876690615619563
"Tile","whole_genome_tile_clock",631,"Train","Elastic_net","Brain","r2_0.2","min5",5000,0.284865598769719,0.998952999224122
"Tile","whole_genome_tile_clock",631,"Validation","Elastic_net","Brain","r2_0.2","min5",5000,2.55476533167171,0.79948014916185
"Tile","whole_genome_tile_clock",632,"Train","Elastic_net","Brain","r2_0.2","nofilter",5000,0.708147686929271,0.994194604761557
"Tile","whole_genome_tile_clock",632,"Validation","Elastic_net","Brain","r2_0.2","nofilter",5000,3.44233761087297,0.858536967506752
"Tile","whole_genome_tile_clock",633,"Train","Elastic_net","Brain","r2_0.2","min10",500,0.159912887575443,0.999815614909048
"Tile","whole_genome_tile_clock",633,"Validation","Elastic_net","Brain","r2_0.2","min10",500,3.94153177505799,0.927169574226035
"Tile","whole_genome_tile_clock",634,"Train","Elastic_net","Brain","r2_0.2","min20",500,0.162109389413079,0.999750324447656
"Tile","whole_genome_tile_clock",634,"Validation","Elastic_net","Brain","r2_0.2","min20",500,2.14642997991625,0.865047594695483
"Tile","whole_genome_tile_clock",635,"Train","Elastic_net","Brain","r2_0.2","min5",500,0.168692765670875,0.999799762385011
"Tile","whole_genome_tile_clock",635,"Validation","Elastic_net","Brain","r2_0.2","min5",500,1.44498793160977,0.923816623180159
"Tile","whole_genome_tile_clock",636,"Train","Elastic_net","Brain","r2_0.2","nofilter",500,0.156414991390693,0.99981145771078
"Tile","whole_genome_tile_clock",636,"Validation","Elastic_net","Brain","r2_0.2","nofilter",500,3.06212700769964,0.842079943228548
"Tile","whole_genome_tile_clock",637,"Train","Elastic_net","Brain","r2_0.2","min10",50,0.156635915803773,0.999852402115026
"Tile","whole_genome_tile_clock",637,"Validation","Elastic_net","Brain","r2_0.2","min10",50,2.6413828151125,0.916143385366717
"Tile","whole_genome_tile_clock",638,"Train","Elastic_net","Brain","r2_0.2","min20",50,0.163646025567707,0.999754428425692
"Tile","whole_genome_tile_clock",638,"Validation","Elastic_net","Brain","r2_0.2","min20",50,4.49306894196418,0.838825629387289
"Tile","whole_genome_tile_clock",639,"Train","Elastic_net","Brain","r2_0.2","min5",50,0.168378466457395,0.999816309625777
"Tile","whole_genome_tile_clock",639,"Validation","Elastic_net","Brain","r2_0.2","min5",50,3.05700745340615,0.904099896213758
"Tile","whole_genome_tile_clock",640,"Train","Elastic_net","Brain","r2_0.2","nofilter",50,0.161617454772335,0.999880613928958
"Tile","whole_genome_tile_clock",640,"Validation","Elastic_net","Brain","r2_0.2","nofilter",50,3.26488911275944,0.91853663588036
"Tile","whole_genome_tile_clock",641,"Train","Elastic_net","Brain","r2_0.3","min10",1000,0.169864528297535,0.999819205905
"Tile","whole_genome_tile_clock",641,"Validation","Elastic_net","Brain","r2_0.3","min10",1000,2.78924370858257,0.922480979138045
"Tile","whole_genome_tile_clock",642,"Train","Elastic_net","Brain","r2_0.3","min20",1000,1.02620766056599,0.988712051956616
"Tile","whole_genome_tile_clock",642,"Validation","Elastic_net","Brain","r2_0.3","min20",1000,3.23577649823648,0.876877691750157
"Tile","whole_genome_tile_clock",643,"Train","Elastic_net","Brain","r2_0.3","min5",1000,0.173898625811038,0.999718430456073
"Tile","whole_genome_tile_clock",643,"Validation","Elastic_net","Brain","r2_0.3","min5",1000,2.74059033993984,0.916094586750601
"Tile","whole_genome_tile_clock",644,"Train","Elastic_net","Brain","r2_0.3","nofilter",1000,0.159760244761962,0.999770262230642
"Tile","whole_genome_tile_clock",644,"Validation","Elastic_net","Brain","r2_0.3","nofilter",1000,2.0285832894884,0.917332781401424
"Tile","whole_genome_tile_clock",645,"Train","Elastic_net","Brain","r2_0.3","min10",100,0.171481723819954,0.99976723473087
"Tile","whole_genome_tile_clock",645,"Validation","Elastic_net","Brain","r2_0.3","min10",100,2.78093813747554,0.856957115638998
"Tile","whole_genome_tile_clock",646,"Train","Elastic_net","Brain","r2_0.3","min20",100,0.552954142863235,0.997402715273425
"Tile","whole_genome_tile_clock",646,"Validation","Elastic_net","Brain","r2_0.3","min20",100,2.58293961681267,0.835362843374911
"Tile","whole_genome_tile_clock",647,"Train","Elastic_net","Brain","r2_0.3","min5",100,0.178358160606541,0.9997991939464
"Tile","whole_genome_tile_clock",647,"Validation","Elastic_net","Brain","r2_0.3","min5",100,3.52572505380564,0.961052490432934
"Tile","whole_genome_tile_clock",648,"Train","Elastic_net","Brain","r2_0.3","nofilter",100,0.174774746438291,0.999824609839977
"Tile","whole_genome_tile_clock",648,"Validation","Elastic_net","Brain","r2_0.3","nofilter",100,2.5989322771727,0.805477260415737
"Tile","whole_genome_tile_clock",649,"Train","Elastic_net","Brain","r2_0.3","min10",2000,0.449777123480974,0.998258040911783
"Tile","whole_genome_tile_clock",649,"Validation","Elastic_net","Brain","r2_0.3","min10",2000,2.40838959501979,0.859395491063351
"Tile","whole_genome_tile_clock",650,"Train","Elastic_net","Brain","r2_0.3","min20",2000,0.876443147127629,0.991529543719471
"Tile","whole_genome_tile_clock",650,"Validation","Elastic_net","Brain","r2_0.3","min20",2000,2.64723856126633,0.870936425130669
"Tile","whole_genome_tile_clock",651,"Train","Elastic_net","Brain","r2_0.3","min5",2000,0.161014147342303,0.999747594627914
"Tile","whole_genome_tile_clock",651,"Validation","Elastic_net","Brain","r2_0.3","min5",2000,2.0754691137351,0.930638553170917
"Tile","whole_genome_tile_clock",652,"Train","Elastic_net","Brain","r2_0.3","nofilter",2000,0.17341604121851,0.999708879853454
"Tile","whole_genome_tile_clock",652,"Validation","Elastic_net","Brain","r2_0.3","nofilter",2000,1.62649184997418,0.92108843788592
"Tile","whole_genome_tile_clock",653,"Train","Elastic_net","Brain","r2_0.3","min10",25000,0.801520501142079,0.992229582726368
"Tile","whole_genome_tile_clock",653,"Validation","Elastic_net","Brain","r2_0.3","min10",25000,5.00042325100604,0.849393642128117
"Tile","whole_genome_tile_clock",654,"Train","Elastic_net","Brain","r2_0.3","min20",25000,2.94667155347099,0.883554731244153
"Tile","whole_genome_tile_clock",654,"Validation","Elastic_net","Brain","r2_0.3","min20",25000,2.94716253334629,0.824340818191273
"Tile","whole_genome_tile_clock",655,"Train","Elastic_net","Brain","r2_0.3","min5",25000,3.71093263322948,0.745553725308772
"Tile","whole_genome_tile_clock",655,"Validation","Elastic_net","Brain","r2_0.3","min5",25000,3.78874804565497,0.755855942642314
"Tile","whole_genome_tile_clock",656,"Train","Elastic_net","Brain","r2_0.3","nofilter",25000,3.71093263322948,0.745553725308772
"Tile","whole_genome_tile_clock",656,"Validation","Elastic_net","Brain","r2_0.3","nofilter",25000,3.78874804565497,0.755855942642314
"Tile","whole_genome_tile_clock",657,"Train","Elastic_net","Brain","r2_0.3","min10",5000,0.156044730460077,0.999667459436718
"Tile","whole_genome_tile_clock",657,"Validation","Elastic_net","Brain","r2_0.3","min10",5000,2.28114432907899,0.888473201074843
"Tile","whole_genome_tile_clock",658,"Train","Elastic_net","Brain","r2_0.3","min20",5000,0.160266449455781,0.999745894102808
"Tile","whole_genome_tile_clock",658,"Validation","Elastic_net","Brain","r2_0.3","min20",5000,2.57848171924245,0.808683091986095
"Tile","whole_genome_tile_clock",659,"Train","Elastic_net","Brain","r2_0.3","min5",5000,2.12486795503494,0.949459290941647
"Tile","whole_genome_tile_clock",659,"Validation","Elastic_net","Brain","r2_0.3","min5",5000,2.15047371203573,0.948839228241188
"Tile","whole_genome_tile_clock",660,"Train","Elastic_net","Brain","r2_0.3","nofilter",5000,2.12302855302212,0.949529217288394
"Tile","whole_genome_tile_clock",660,"Validation","Elastic_net","Brain","r2_0.3","nofilter",5000,2.73381936331238,0.887647302264776
"Tile","whole_genome_tile_clock",661,"Train","Elastic_net","Brain","r2_0.3","min10",500,0.165577756650667,0.99983751553968
"Tile","whole_genome_tile_clock",661,"Validation","Elastic_net","Brain","r2_0.3","min10",500,3.37863685796176,0.83242574074831
"Tile","whole_genome_tile_clock",662,"Train","Elastic_net","Brain","r2_0.3","min20",500,2.44698623612802,0.901407500106215
"Tile","whole_genome_tile_clock",662,"Validation","Elastic_net","Brain","r2_0.3","min20",500,3.92171019767448,0.705980308491426
"Tile","whole_genome_tile_clock",663,"Train","Elastic_net","Brain","r2_0.3","min5",500,0.564731074743466,0.997416947680049
"Tile","whole_genome_tile_clock",663,"Validation","Elastic_net","Brain","r2_0.3","min5",500,3.7681384370869,0.922469010454111
"Tile","whole_genome_tile_clock",664,"Train","Elastic_net","Brain","r2_0.3","nofilter",500,0.299897123338872,0.999203631175433
"Tile","whole_genome_tile_clock",664,"Validation","Elastic_net","Brain","r2_0.3","nofilter",500,3.73293484577426,0.861957120898938
"Tile","whole_genome_tile_clock",665,"Train","Elastic_net","Brain","r2_0.3","min10",50,1.43367114660269,0.97909913832722
"Tile","whole_genome_tile_clock",665,"Validation","Elastic_net","Brain","r2_0.3","min10",50,2.333992610317,0.909526427911907
"Tile","whole_genome_tile_clock",666,"Train","Elastic_net","Brain","r2_0.3","min20",50,0.738923910922994,0.994928208974617
"Tile","whole_genome_tile_clock",666,"Validation","Elastic_net","Brain","r2_0.3","min20",50,2.16778405113379,0.912283071519763
"Tile","whole_genome_tile_clock",667,"Train","Elastic_net","Brain","r2_0.3","min5",50,0.297421522042192,0.999374363037632
"Tile","whole_genome_tile_clock",667,"Validation","Elastic_net","Brain","r2_0.3","min5",50,1.87604900681719,0.883281300112487
"Tile","whole_genome_tile_clock",668,"Train","Elastic_net","Brain","r2_0.3","nofilter",50,0.165812695887963,0.999816864483891
"Tile","whole_genome_tile_clock",668,"Validation","Elastic_net","Brain","r2_0.3","nofilter",50,3.10085511733205,0.839342125784424
"Tile","whole_genome_tile_clock",669,"Train","Elastic_net","Brain","r2_nofilter","min10",1000,4.83443250182509,0.624611866348883
"Tile","whole_genome_tile_clock",669,"Validation","Elastic_net","Brain","r2_nofilter","min10",1000,4.24270140335298,0.536281481344487
"Tile","whole_genome_tile_clock",670,"Train","Elastic_net","Brain","r2_nofilter","min20",1000,1.91784780088748,0.976125236707779
"Tile","whole_genome_tile_clock",670,"Validation","Elastic_net","Brain","r2_nofilter","min20",1000,5.28785707173251,0.581466391213433
"Tile","whole_genome_tile_clock",671,"Train","Elastic_net","Brain","r2_nofilter","min5",1000,0.164984710519916,0.99991974730312
"Tile","whole_genome_tile_clock",671,"Validation","Elastic_net","Brain","r2_nofilter","min5",1000,4.43332370432366,0.704653948215387
"Tile","whole_genome_tile_clock",672,"Train","Elastic_net","Brain","r2_nofilter","nofilter",1000,0.164984710519916,0.99991974730312
"Tile","whole_genome_tile_clock",672,"Validation","Elastic_net","Brain","r2_nofilter","nofilter",1000,3.7214106607713,0.749412148110425
"Tile","whole_genome_tile_clock",673,"Train","Elastic_net","Brain","r2_nofilter","min10",100,2.46626164199229,0.960406739361445
"Tile","whole_genome_tile_clock",673,"Validation","Elastic_net","Brain","r2_nofilter","min10",100,5.05247298477291,0.698258357973922
"Tile","whole_genome_tile_clock",674,"Train","Elastic_net","Brain","r2_nofilter","min20",100,4.26501628616554,0.77457489149382
"Tile","whole_genome_tile_clock",674,"Validation","Elastic_net","Brain","r2_nofilter","min20",100,7.79815190537811,0.443066286637203
"Tile","whole_genome_tile_clock",675,"Train","Elastic_net","Brain","r2_nofilter","min5",100,4.97669355917491,0.570167203894878
"Tile","whole_genome_tile_clock",675,"Validation","Elastic_net","Brain","r2_nofilter","min5",100,4.90108934764644,0.723829883464972
"Tile","whole_genome_tile_clock",676,"Train","Elastic_net","Brain","r2_nofilter","nofilter",100,3.56953787129863,0.927443586277166
"Tile","whole_genome_tile_clock",676,"Validation","Elastic_net","Brain","r2_nofilter","nofilter",100,4.48720816704018,0.902065765496689
"Tile","whole_genome_tile_clock",677,"Train","Elastic_net","Brain","r2_nofilter","min10",2000,3.09160077448578,0.932027312190306
"Tile","whole_genome_tile_clock",677,"Validation","Elastic_net","Brain","r2_nofilter","min10",2000,6.75062493805683,0.344222776948479
"Tile","whole_genome_tile_clock",678,"Train","Elastic_net","Brain","r2_nofilter","min20",2000,0.164262702129694,0.999882278609141
"Tile","whole_genome_tile_clock",678,"Validation","Elastic_net","Brain","r2_nofilter","min20",2000,4.31452598570147,0.769200983721388
"Tile","whole_genome_tile_clock",679,"Train","Elastic_net","Brain","r2_nofilter","min5",2000,0.163400459532702,0.999869434288476
"Tile","whole_genome_tile_clock",679,"Validation","Elastic_net","Brain","r2_nofilter","min5",2000,4.73146361263282,0.704826323422433
"Tile","whole_genome_tile_clock",680,"Train","Elastic_net","Brain","r2_nofilter","nofilter",2000,0.163400459532702,0.999869434288476
"Tile","whole_genome_tile_clock",680,"Validation","Elastic_net","Brain","r2_nofilter","nofilter",2000,4.73146361263282,0.704826323422433
"Tile","whole_genome_tile_clock",681,"Train","Elastic_net","Brain","r2_nofilter","min10",25000,4.47627149053867,0.813299926804134
"Tile","whole_genome_tile_clock",681,"Validation","Elastic_net","Brain","r2_nofilter","min10",25000,3.87067063493602,0.526477658727419
"Tile","whole_genome_tile_clock",682,"Train","Elastic_net","Brain","r2_nofilter","min20",25000,3.69008735564263,0.820542611464149
"Tile","whole_genome_tile_clock",682,"Validation","Elastic_net","Brain","r2_nofilter","min20",25000,4.75984627624464,0.554210727302313
"Tile","whole_genome_tile_clock",683,"Train","Elastic_net","Brain","r2_nofilter","min5",25000,5.08077599031768,0.653252931243374
"Tile","whole_genome_tile_clock",683,"Validation","Elastic_net","Brain","r2_nofilter","min5",25000,5.01559252595783,0.629216336195475
"Tile","whole_genome_tile_clock",684,"Train","Elastic_net","Brain","r2_nofilter","nofilter",25000,5.08077599031768,0.653252931243374
"Tile","whole_genome_tile_clock",684,"Validation","Elastic_net","Brain","r2_nofilter","nofilter",25000,5.01559252595783,0.629216336195475
"Tile","whole_genome_tile_clock",685,"Train","Elastic_net","Brain","r2_nofilter","min10",5000,3.28502193406274,0.909070870659053
"Tile","whole_genome_tile_clock",685,"Validation","Elastic_net","Brain","r2_nofilter","min10",5000,3.93975817867698,0.461314199151655
"Tile","whole_genome_tile_clock",686,"Train","Elastic_net","Brain","r2_nofilter","min20",5000,0.638858152464865,0.998424650163243
"Tile","whole_genome_tile_clock",686,"Validation","Elastic_net","Brain","r2_nofilter","min20",5000,4.23686730288363,0.458687593432887
"Tile","whole_genome_tile_clock",687,"Train","Elastic_net","Brain","r2_nofilter","min5",5000,4.93977982807572,0.498066696828818
"Tile","whole_genome_tile_clock",687,"Validation","Elastic_net","Brain","r2_nofilter","min5",5000,3.80097069087893,0.705869777531224
"Tile","whole_genome_tile_clock",688,"Train","Elastic_net","Brain","r2_nofilter","nofilter",5000,4.93977982807572,0.498066696828818
"Tile","whole_genome_tile_clock",688,"Validation","Elastic_net","Brain","r2_nofilter","nofilter",5000,3.80097069087893,0.705869777531224
"Tile","whole_genome_tile_clock",689,"Train","Elastic_net","Brain","r2_nofilter","min10",500,4.85461571757131,0.677162327603643
"Tile","whole_genome_tile_clock",689,"Validation","Elastic_net","Brain","r2_nofilter","min10",500,4.84525228232151,0.502831599596802
"Tile","whole_genome_tile_clock",690,"Train","Elastic_net","Brain","r2_nofilter","min20",500,0.656086410565649,0.998187992409237
"Tile","whole_genome_tile_clock",690,"Validation","Elastic_net","Brain","r2_nofilter","min20",500,5.39863425440355,0.570841728179121
"Tile","whole_genome_tile_clock",691,"Train","Elastic_net","Brain","r2_nofilter","min5",500,4.44012382669052,0.755992080687087
"Tile","whole_genome_tile_clock",691,"Validation","Elastic_net","Brain","r2_nofilter","min5",500,6.98573606026091,0.424944755459584
"Tile","whole_genome_tile_clock",692,"Train","Elastic_net","Brain","r2_nofilter","nofilter",500,5.15187527296649,0.345116812716244
"Tile","whole_genome_tile_clock",692,"Validation","Elastic_net","Brain","r2_nofilter","nofilter",500,6.10404378336636,0.359276878375953
"Tile","whole_genome_tile_clock",693,"Train","Elastic_net","Brain","r2_nofilter","min10",50,1.47253710507356,0.990007575347957
"Tile","whole_genome_tile_clock",693,"Validation","Elastic_net","Brain","r2_nofilter","min10",50,7.32866975253151,0.602673871416732
"Tile","whole_genome_tile_clock",694,"Train","Elastic_net","Brain","r2_nofilter","min20",50,2.95212833255067,0.938451815241523
"Tile","whole_genome_tile_clock",694,"Validation","Elastic_net","Brain","r2_nofilter","min20",50,5.49877295042795,0.417602150708257
"Tile","whole_genome_tile_clock",695,"Train","Elastic_net","Brain","r2_nofilter","min5",50,5.10359404701581,0.506808342938775
"Tile","whole_genome_tile_clock",695,"Validation","Elastic_net","Brain","r2_nofilter","min5",50,5.86130168295207,0.38280854457648
"Tile","whole_genome_tile_clock",696,"Train","Elastic_net","Brain","r2_nofilter","nofilter",50,0.165820128242198,0.999932130252637
"Tile","whole_genome_tile_clock",696,"Validation","Elastic_net","Brain","r2_nofilter","nofilter",50,5.36633773460683,0.498061106331314
"Tile","whole_genome_tile_clock",697,"Train","Elastic_net","Fin_clip_caudal","r2_0.05","min10",1000,0.157810271901308,0.999899876161697
"Tile","whole_genome_tile_clock",697,"Validation","Elastic_net","Fin_clip_caudal","r2_0.05","min10",1000,4.82976845523815,0.608996014530502
"Tile","whole_genome_tile_clock",698,"Train","Elastic_net","Fin_clip_caudal","r2_0.05","min20",1000,0.159649281732142,0.999897241366241
"Tile","whole_genome_tile_clock",698,"Validation","Elastic_net","Fin_clip_caudal","r2_0.05","min20",1000,7.73758818152811,0.503025760097323
"Tile","whole_genome_tile_clock",699,"Train","Elastic_net","Fin_clip_caudal","r2_0.05","min5",1000,0.204196355153757,0.999795920039958
"Tile","whole_genome_tile_clock",699,"Validation","Elastic_net","Fin_clip_caudal","r2_0.05","min5",1000,8.26001836408523,0.575545970252492
"Tile","whole_genome_tile_clock",700,"Train","Elastic_net","Fin_clip_caudal","r2_0.05","nofilter",1000,0.620515972260807,0.99776591048396
"Tile","whole_genome_tile_clock",700,"Validation","Elastic_net","Fin_clip_caudal","r2_0.05","nofilter",1000,9.35445788125242,0.660026970587377
"Tile","whole_genome_tile_clock",701,"Train","Elastic_net","Fin_clip_caudal","r2_0.05","min10",100,0.148846643852487,0.999802211878044
"Tile","whole_genome_tile_clock",701,"Validation","Elastic_net","Fin_clip_caudal","r2_0.05","min10",100,7.11273061256588,0.767520044380546
"Tile","whole_genome_tile_clock",702,"Train","Elastic_net","Fin_clip_caudal","r2_0.05","min20",100,0.99801337979809,0.994582571267551
"Tile","whole_genome_tile_clock",702,"Validation","Elastic_net","Fin_clip_caudal","r2_0.05","min20",100,4.39935163548048,0.608726174270168
"Tile","whole_genome_tile_clock",703,"Train","Elastic_net","Fin_clip_caudal","r2_0.05","min5",100,0.439027218638445,0.99865074613085
"Tile","whole_genome_tile_clock",703,"Validation","Elastic_net","Fin_clip_caudal","r2_0.05","min5",100,7.92246269553672,0.612264548149447
"Tile","whole_genome_tile_clock",704,"Train","Elastic_net","Fin_clip_caudal","r2_0.05","nofilter",100,0.620054197928215,0.997399393223873
"Tile","whole_genome_tile_clock",704,"Validation","Elastic_net","Fin_clip_caudal","r2_0.05","nofilter",100,4.08765810662583,0.64621239915513
"Tile","whole_genome_tile_clock",705,"Train","Elastic_net","Fin_clip_caudal","r2_0.05","min10",2000,0.810077220100089,0.996809553079738
"Tile","whole_genome_tile_clock",705,"Validation","Elastic_net","Fin_clip_caudal","r2_0.05","min10",2000,5.03296214900624,0.638476634433501
"Tile","whole_genome_tile_clock",706,"Train","Elastic_net","Fin_clip_caudal","r2_0.05","min20",2000,0.146716076789723,0.999862300060703
"Tile","whole_genome_tile_clock",706,"Validation","Elastic_net","Fin_clip_caudal","r2_0.05","min20",2000,3.4221071867717,0.577171918384412
"Tile","whole_genome_tile_clock",707,"Train","Elastic_net","Fin_clip_caudal","r2_0.05","min5",2000,0.153802244154754,0.99983548183871
"Tile","whole_genome_tile_clock",707,"Validation","Elastic_net","Fin_clip_caudal","r2_0.05","min5",2000,8.81180015871099,0.709821683612039
"Tile","whole_genome_tile_clock",708,"Train","Elastic_net","Fin_clip_caudal","r2_0.05","nofilter",2000,0.149076048838618,0.999892964103987
"Tile","whole_genome_tile_clock",708,"Validation","Elastic_net","Fin_clip_caudal","r2_0.05","nofilter",2000,3.28805132163119,0.648870096060146
"Tile","whole_genome_tile_clock",709,"Train","Elastic_net","Fin_clip_caudal","r2_0.05","min10",25000,0.152238289868612,0.999772681850761
"Tile","whole_genome_tile_clock",709,"Validation","Elastic_net","Fin_clip_caudal","r2_0.05","min10",25000,9.01500305696181,0.655472486814377
"Tile","whole_genome_tile_clock",710,"Train","Elastic_net","Fin_clip_caudal","r2_0.05","min20",25000,0.149320228274661,0.999828460465058
"Tile","whole_genome_tile_clock",710,"Validation","Elastic_net","Fin_clip_caudal","r2_0.05","min20",25000,7.38801340082051,0.50882328433667
"Tile","whole_genome_tile_clock",711,"Train","Elastic_net","Fin_clip_caudal","r2_0.05","min5",25000,0.145989783626828,0.999783911539615
"Tile","whole_genome_tile_clock",711,"Validation","Elastic_net","Fin_clip_caudal","r2_0.05","min5",25000,3.00147356207978,0.679127302490863
"Tile","whole_genome_tile_clock",712,"Train","Elastic_net","Fin_clip_caudal","r2_0.05","nofilter",25000,0.409251771012522,0.998358994223695
"Tile","whole_genome_tile_clock",712,"Validation","Elastic_net","Fin_clip_caudal","r2_0.05","nofilter",25000,3.32762816614699,0.676477198162875
"Tile","whole_genome_tile_clock",713,"Train","Elastic_net","Fin_clip_caudal","r2_0.05","min10",5000,0.548472428112933,0.997918432944078
"Tile","whole_genome_tile_clock",713,"Validation","Elastic_net","Fin_clip_caudal","r2_0.05","min10",5000,6.96239324029497,0.791241730506671
"Tile","whole_genome_tile_clock",714,"Train","Elastic_net","Fin_clip_caudal","r2_0.05","min20",5000,0.156172835197365,0.99984696838722
"Tile","whole_genome_tile_clock",714,"Validation","Elastic_net","Fin_clip_caudal","r2_0.05","min20",5000,3.80749990282866,0.714643303531857
"Tile","whole_genome_tile_clock",715,"Train","Elastic_net","Fin_clip_caudal","r2_0.05","min5",5000,0.152090434013582,0.999858071084807
"Tile","whole_genome_tile_clock",715,"Validation","Elastic_net","Fin_clip_caudal","r2_0.05","min5",5000,3.3483012546171,0.67213528627949
"Tile","whole_genome_tile_clock",716,"Train","Elastic_net","Fin_clip_caudal","r2_0.05","nofilter",5000,0.147754216407679,0.999863829303813
"Tile","whole_genome_tile_clock",716,"Validation","Elastic_net","Fin_clip_caudal","r2_0.05","nofilter",5000,3.50305548359168,0.635551414313219
"Tile","whole_genome_tile_clock",717,"Train","Elastic_net","Fin_clip_caudal","r2_0.05","min10",500,0.381260063724505,0.998892396447864
"Tile","whole_genome_tile_clock",717,"Validation","Elastic_net","Fin_clip_caudal","r2_0.05","min10",500,7.47827122785821,0.620644255779178
"Tile","whole_genome_tile_clock",718,"Train","Elastic_net","Fin_clip_caudal","r2_0.05","min20",500,3.76036402058538,0.868749726765737
"Tile","whole_genome_tile_clock",718,"Validation","Elastic_net","Fin_clip_caudal","r2_0.05","min20",500,2.89292659179809,0.752325582306367
